SK_ID_CURR,actual_default,raw_lgbm_score,calibrated_pd,calibrated_risk_band,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_CONTRACT_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,OCCUPATION_TYPE,bureau_loans_count,bureau_credit_sum,bureau_credit_debt,bureau_overdue_sum,prev_apps_count,prev_refused_rate,prev_approved_rate,late_rate,avg_days_late,max_days_late,missed_payment_rate
453027,0,0.7105714778877713,0.21109510276984295,Very High Risk,225000.0,868500.0,30897.0,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,8.0,1554697.08,699061.5,0.0,12.0,0.3333333333333333,0.5,0.22727272727272727,7.3,24.0,0.18181818181818182
328766,0,0.5650287427267685,0.1175247655059359,High Risk,225000.0,101880.0,12217.5,Cash loans,Higher education,Single / not married,House / apartment,Core staff,5.0,2190825.0,1335204.7650000001,0.0,6.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,4.0,7.0,0.0
303979,0,0.05848387726527693,0.011606654972757447,Low Risk,202500.0,450000.0,12505.5,Cash loans,Higher education,Married,House / apartment,0,13.0,9637356.780000001,1909833.66,0.0,1.0,0.0,1.0,0.0,0.0,-7.0,0.0
358338,0,0.2651016773286185,0.030651034302177332,Low Risk,337500.0,544491.0,17563.5,Cash loans,Lower secondary,Civil marriage,House / apartment,0,7.0,751796.505,264960.63,0.0,1.0,0.0,1.0,0.0,0.0,-11.0,0.0
197906,0,0.08612209662998055,0.013229320462907477,Low Risk,90000.0,101880.0,10206.0,Cash loans,Lower secondary,Married,House / apartment,0,5.0,838570.5,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-4.0,0.0
327236,0,0.16281304539352454,0.018996170975537203,Low Risk,450000.0,1350000.0,67500.0,Revolving loans,Higher education,Married,Office apartment,High skill tech staff,1.0,1575000.0,1230246.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388524,0,0.7324311209526688,0.2290752920443983,Very High Risk,225000.0,704844.0,36117.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Laborers,3.0,2451271.5,1513939.5,0.0,3.0,0.0,1.0,0.05263157894736842,1.0,1.0,0.0
340006,0,0.3309695869368381,0.04155948440286258,Low Risk,185400.0,558000.0,23769.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Sales staff,8.0,1154169.0,622422.0,0.0,7.0,0.0,0.8571428571428571,0.0,0.0,-1.0,0.0
417607,0,0.4758918046488032,0.07992165854147118,Medium Risk,45000.0,545040.0,25537.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,4.0,277633.98,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-3.0,0.0
218432,0,0.17870864425017075,0.020469567445057405,Low Risk,180000.0,675000.0,24376.5,Cash loans,Higher education,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0
149892,0,0.5218045089168057,0.09767735475130446,Medium Risk,90000.0,225000.0,10620.0,Cash loans,Secondary / secondary special,Single / not married,Co-op apartment,Sales staff,0.0,0.0,0.0,0.0,3.0,0.0,0.6666666666666666,0.34615384615384615,10.444444444444445,39.0,0.38461538461538464
442365,0,0.1847552970669806,0.021058948422956636,Low Risk,135000.0,270000.0,13500.0,Revolving loans,Secondary / secondary special,Married,House / apartment,Core staff,3.0,931905.0,39439.935,0.0,3.0,0.3333333333333333,0.3333333333333333,0.0,0.0,-2.0,0.0
355749,0,0.41534067262806346,0.06101387732737136,Medium Risk,67500.0,1288350.0,37800.0,Cash loans,Secondary / secondary special,Married,With parents,Laborers,11.0,453499.74,-14.895,0.0,5.0,0.0,0.8,0.0,0.0,0.0,0.0
356481,0,0.1363818841170793,0.016773285876560556,Low Risk,117000.0,148500.0,14593.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,20.0,2259166.41,296100.945,0.0,2.0,0.5,0.5,0.0,0.0,-20.0,0.0
399311,1,0.8667504867312753,0.3613288574409133,Very High Risk,135000.0,486459.0,23791.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,7.0,736947.0,640855.755,0.0,11.0,0.45454545454545453,0.2727272727272727,0.05,2.0,2.0,0.0
134428,0,0.6194531461572018,0.14739676248413874,High Risk,360000.0,1692085.5,69961.5,Cash loans,Higher education,Married,House / apartment,Private service staff,0.0,0.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.2159090909090909,9.947368421052632,29.0,0.1590909090909091
402397,0,0.6502831483593436,0.16695483204639094,High Risk,121500.0,640080.0,29970.0,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,13.0,7392005.6850000005,4830921.0,0.0,3.0,0.0,1.0,0.037037037037037035,1.0,1.0,0.0
447637,0,0.07322310696564775,0.01244588874363555,Low Risk,135000.0,277969.5,15520.5,Cash loans,Higher education,Married,House / apartment,Laborers,7.0,1279261.44,317037.375,0.0,9.0,0.0,0.6666666666666666,0.0,0.0,-2.0,0.0
396846,0,0.25582242027844737,0.02935654063974585,Low Risk,180000.0,1800000.0,54706.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-1.0,0.0
420183,0,0.17579385646151646,0.020191255365675915,Low Risk,175500.0,260640.0,20299.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-18.0,0.0
254370,0,0.16450581571480913,0.019147993762916787,Low Risk,270000.0,938304.0,31140.0,Cash loans,Higher education,Widow,House / apartment,0,4.0,981075.6,414252.0,90.0,34.0,0.38235294117647056,0.08823529411764706,0.0,0.0,0.0,0.0
275162,0,0.19036096669941457,0.02162015963693463,Low Risk,54000.0,247275.0,17716.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-5.0,0.0
389625,0,0.35974801113966265,0.04741614063662523,Low Risk,225000.0,1687266.0,62658.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,7.0,6392137.5,0.0,0.0,2.0,0.0,1.0,0.24324324324324326,5.0,8.0,0.43243243243243246
292212,0,0.14002993166195005,0.017064165305237525,Low Risk,265500.0,1546020.0,45202.5,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,1.0,127755.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-11.0,0.0
291995,0,0.039628406674767816,0.01061414474795837,Low Risk,900000.0,2250000.0,112500.0,Revolving loans,Higher education,Married,House / apartment,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143299,1,0.8434558311558195,0.33597617249116857,Very High Risk,270000.0,592560.0,36139.5,Cash loans,Secondary / secondary special,Single / not married,With parents,Drivers,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-5.0,0.0
446250,0,0.3625036718971897,0.048016428050403515,Low Risk,112500.0,675000.0,32602.5,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381862,1,0.6663659817084443,0.17795534901312568,High Risk,180000.0,135000.0,13482.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,14.0,1873114.155,477554.355,0.0,13.0,0.07692307692307693,0.38461538461538464,0.14432989690721648,4.214285714285714,9.0,0.16494845360824742
394581,1,0.15045038956052179,0.017922618501545754,Low Risk,112500.0,568197.0,29142.0,Cash loans,Higher education,Married,House / apartment,Core staff,2.0,243423.0,221098.5,0.0,3.0,0.0,1.0,0.07317073170731707,6.666666666666667,11.0,0.14634146341463414
127829,0,0.6507404197152019,0.1672599477260522,High Risk,202500.0,979992.0,25978.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,5.0,2631015.0,947578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162510,0,0.7268431817670391,0.22437871536183418,Very High Risk,90000.0,417024.0,17667.0,Cash loans,Secondary / secondary special,Married,House / apartment,Medicine staff,12.0,2125328.94,1230792.39,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0
391508,0,0.39368389678134613,0.05532982008578827,Medium Risk,157500.0,286704.0,15682.5,Cash loans,Secondary / secondary special,Civil marriage,Municipal apartment,High skill tech staff,5.0,346596.48,0.0,0.0,12.0,0.16666666666666666,0.4166666666666667,0.00847457627118644,1.0,1.0,0.0
119059,0,0.18789942537452375,0.021371943704439286,Low Risk,90000.0,324000.0,11767.5,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,6.0,686793.6,15687.0,0.0,7.0,0.14285714285714285,0.7142857142857143,0.041666666666666664,1.0,1.0,0.0
295809,0,0.5427770150024278,0.10690442644708828,High Risk,130500.0,173092.5,11322.0,Cash loans,Secondary / secondary special,Separated,House / apartment,0,59.0,1853388.675,190782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441596,0,0.5142710138288711,0.09454012273973772,Medium Risk,67500.0,272520.0,21658.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,3.0,384286.5,0.0,0.0,14.0,0.5,0.5,0.15555555555555556,8.0,14.0,0.26666666666666666
210130,0,0.43523328558182733,0.06671178534924514,Medium Risk,45000.0,95940.0,9958.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,7.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0
235923,0,0.7166029205370911,0.21595070046797485,Very High Risk,225000.0,1288350.0,37669.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Laborers,5.0,3484515.24,1284279.255,0.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0
424446,0,0.2242142745966433,0.025333294338433628,Low Risk,247500.0,310500.0,17464.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,1.0,270000.0,186025.5,0.0,7.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0
190520,0,0.4799845780297909,0.08137642532216183,Medium Risk,81000.0,446931.0,20835.0,Cash loans,Secondary / secondary special,Separated,House / apartment,Security staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-10.0,0.0
301967,0,0.6456754466779252,0.16390513305448934,High Risk,346500.0,990432.0,32733.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,15.0,2034333.0,613481.985,0.0,13.0,0.23076923076923078,0.7692307692307693,0.1043956043956044,9.052631578947368,24.0,0.13736263736263737
427507,0,0.16218287345797802,0.018939953566649414,Low Risk,180000.0,724581.0,31914.0,Cash loans,Incomplete higher,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,12.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0
177488,0,0.25515224363281813,0.02926512862507634,Low Risk,238500.0,629325.0,26793.0,Cash loans,Higher education,Widow,House / apartment,0,8.0,1235403.0,341491.5,0.0,8.0,0.125,0.5,0.0,0.0,0.0,0.0
220550,0,0.5714817969632235,0.12077143111834968,High Risk,180000.0,157914.0,10683.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,5.0,2173459.5,220671.0,0.0,2.0,0.0,1.0,0.24324324324324326,3.2222222222222223,6.0,0.43243243243243246
284097,0,0.33290496334930175,0.04193063899724314,Low Risk,90000.0,360000.0,20794.5,Cash loans,Secondary / secondary special,Separated,House / apartment,0,4.0,620860.5,0.0,0.0,7.0,0.14285714285714285,0.7142857142857143,0.007518796992481203,2.0,2.0,0.0
269277,0,0.13894862570710137,0.016977433593141057,Low Risk,220500.0,1451047.5,55399.5,Cash loans,Higher education,Married,House / apartment,Core staff,7.0,1598715.0,644814.0,0.0,6.0,0.0,0.6666666666666666,0.02857142857142857,1.0,1.0,0.0
426900,0,0.16256862025754612,0.01897434649891063,Low Risk,135000.0,343800.0,13090.5,Cash loans,Higher education,Married,House / apartment,Managers,1.0,54063.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-3.0,0.0
311903,0,0.2448049176145264,0.0278883204968492,Low Risk,135000.0,1762110.0,48586.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,2.0,469359.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
274488,0,0.35766249803733013,0.04696658446845976,Low Risk,225000.0,450000.0,36081.0,Cash loans,Higher education,Civil marriage,House / apartment,0,4.0,218025.0,159033.33000000002,0.0,4.0,0.5,0.5,0.0,0.0,0.0,0.0
228088,0,0.4297694634974577,0.06509930283532589,Medium Risk,180000.0,135000.0,13077.0,Cash loans,Secondary / secondary special,Single / not married,Rented apartment,Sales staff,1.0,23962.5,0.0,0.0,12.0,0.25,0.5833333333333334,0.05714285714285714,2.0,3.0,0.05714285714285714
315093,0,0.25942832411856215,0.02985315776815786,Low Risk,225000.0,501169.5,17158.5,Cash loans,Higher education,Civil marriage,House / apartment,Core staff,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,-12.0,0.0
188905,0,0.12832122298119722,0.016147738284955783,Low Risk,195750.0,761872.5,54180.0,Cash loans,Secondary / secondary special,Widow,House / apartment,0,9.0,937719.0,86683.5,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
249419,0,0.3872086205440817,0.053729468639584305,Medium Risk,180000.0,297000.0,18076.5,Cash loans,Secondary / secondary special,Married,Municipal apartment,Laborers,3.0,1367843.76,1037133.045,0.0,4.0,0.25,0.75,0.03773584905660377,7.5,20.0,0.05660377358490566
444807,0,0.570303563696936,0.12017291921322157,High Risk,135000.0,468733.5,22927.5,Cash loans,Secondary / secondary special,Married,House / apartment,Security staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.07142857142857142,6.0,6.0,0.14285714285714285
265724,0,0.3398208360005687,0.0432829837056667,Low Risk,202500.0,1546020.0,42642.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,4.0,6962373.0,1352169.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.1590909090909091,5.285714285714286,22.0,0.18181818181818182
255381,0,0.5632193547496266,0.11662810429149692,High Risk,225000.0,852088.5,36229.5,Cash loans,Higher education,Married,House / apartment,0,4.0,587077.56,233250.255,0.0,7.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0
298332,1,0.6052368210529423,0.13903590485822537,High Risk,270000.0,1288350.0,41692.5,Cash loans,Incomplete higher,Married,House / apartment,Managers,9.0,1669734.63,895254.075,74.925,3.0,0.0,1.0,0.07407407407407407,1.5,2.0,0.07407407407407407
270331,0,0.6954171626850711,0.19925005335456286,High Risk,90000.0,134775.0,10710.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Laborers,2.0,337500.0,93982.5,0.0,3.0,0.0,0.6666666666666666,0.0,0.0,-7.0,0.0
262917,1,0.2521909971831596,0.028864509476780077,Low Risk,108000.0,533304.0,20997.0,Cash loans,Incomplete higher,Married,House / apartment,Security staff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388439,0,0.12137597009349006,0.015627196938218568,Low Risk,81000.0,161730.0,9900.0,Cash loans,Secondary / secondary special,Married,Rented apartment,Laborers,4.0,787500.0,77368.5,0.0,4.0,0.0,0.5,0.0,0.0,-16.0,0.0
218958,0,0.32910502525820967,0.04120488411959192,Low Risk,76500.0,746280.0,59094.0,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
331314,1,0.23035884961699177,0.026070908370231828,Low Risk,202500.0,473661.0,17986.5,Cash loans,Secondary / secondary special,Married,House / apartment,Sales staff,2.0,344250.0,243697.5,0.0,6.0,0.0,0.6666666666666666,0.0,0.0,-1.0,0.0
129166,0,0.15254932606716365,0.01810059415566427,Low Risk,90000.0,432567.0,22216.5,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,3.0,597330.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
203739,1,0.7483814353076753,0.2428582085713616,Very High Risk,144000.0,254700.0,20250.0,Cash loans,Higher education,Married,House / apartment,Security staff,14.0,4742760.375,1959840.0,0.0,3.0,0.0,0.3333333333333333,0.5641025641025641,58.31818181818182,269.0,0.8205128205128205
233951,0,0.32264744940621115,0.03999904129311106,Low Risk,360000.0,1847880.0,64359.0,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,10.0,2144232.54,566278.875,0.0,8.0,0.25,0.5,0.0,0.0,-2.0,0.0
321170,0,0.4823224271591471,0.08221820129058578,Medium Risk,90000.0,1129500.0,33156.0,Cash loans,Incomplete higher,Married,With parents,Private service staff,3.0,228088.35,112389.435,0.0,6.0,0.0,0.8333333333333334,0.1388888888888889,2.0,3.0,0.2222222222222222
317441,0,0.2258170993928355,0.02552371961951326,Low Risk,27000.0,360000.0,13059.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,4.0,247284.0,0.0,0.0,7.0,0.0,1.0,0.22972972972972974,12.235294117647058,36.0,0.22972972972972974
103152,0,0.5515560853646698,0.11098976648356311,High Risk,180000.0,1507500.0,41584.5,Cash loans,Academic degree,Civil marriage,House / apartment,0,15.0,3184407.0,1090309.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138159,0,0.1718863148950184,0.01982395996867733,Low Risk,143451.0,135000.0,6750.0,Revolving loans,Secondary / secondary special,Single / not married,With parents,Core staff,10.0,2540065.5,1225750.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400059,0,0.6030629676114957,0.13779306939214814,High Risk,45000.0,177903.0,14391.0,Cash loans,Secondary / secondary special,Single / not married,House / apartment,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
454998,0,0.7777055800238286,0.26963203844728384,Very High Risk,180000.0,282690.0,15462.0,Cash loans,Secondary / secondary special,Separated,With parents,0,1.0,67500.0,0.0,0.0,3.0,0.0,1.0,0.19298245614035087,4.7272727272727275,17.0,0.07017543859649122
223295,0,0.653335368350756,0.16899987852942344,High Risk,135000.0,411417.0,27495.0,Cash loans,Secondary / secondary special,Married,House / apartment,Security staff,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0782608695652174,1.2222222222222223,2.0,0.034782608695652174
211077,0,0.3256181176793359,0.040549504734535106,Low Risk,270000.0,1133748.0,33277.5,Cash loans,Higher education,Married,House / apartment,Accountants,12.0,1269335.205,57482.46,0.0,5.0,0.0,0.8,0.0,0.0,0.0,0.0
385168,0,0.28413758614230666,0.03348178921506819,Low Risk,157500.0,752742.0,40234.5,Cash loans,Secondary / secondary special,Widow,House / apartment,0,3.0,148928.535,14845.5,0.0,4.0,0.0,0.75,0.0,0.0,-3.0,0.0
303589,0,0.24224498897017985,0.02755752629642626,Low Risk,157500.0,490495.5,34884.0,Cash loans,Secondary / secondary special,Separated,Municipal apartment,Security staff,3.0,630000.0,185044.5,0.0,5.0,0.0,0.8,0.0,0.0,0.0,0.024390243902439025
411413,0,0.691710022576841,0.1964296331128881,High Risk,180000.0,717003.0,27913.5,Cash loans,Secondary / secondary special,Single / not married,House / apartment,Core staff,8.0,6505609.5,2160531.0,0.0,4.0,0.25,0.75,0.08823529411764706,1.0,1.0,0.0
338367,0,0.0797418941739345,0.012835913264304586,Low Risk,360000.0,813105.0,39249.0,Cash loans,Higher education,Married,House / apartment,Managers,4.0,1656000.0,1286685.0,0.0,5.0,0.2,0.6,0.0,0.0,-3.0,0.0
218673,0,0.3079312881814302,0.03737617049787629,Low Risk,135000.0,675000.0,53460.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,4.0,1287756.0,293629.5,0.0,5.0,0.0,1.0,0.022222222222222223,24.0,24.0,0.044444444444444446
300530,0,0.2962967770206841,0.035420338661349415,Low Risk,225000.0,247275.0,17338.5,Cash loans,Secondary / secondary special,Married,House / apartment,0,2.0,290772.0,0.0,0.0,2.0,0.0,1.0,0.0625,13.0,13.0,0.0
244784,0,0.5905339147342913,0.13081093685706213,High Risk,310500.0,225000.0,16371.0,Cash loans,Higher education,Single / not married,House / apartment,0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.23076923076923078,11.0,24.0,0.15384615384615385
359421,0,0.6830945311989419,0.18999173020928511,High Risk,54000.0,247275.0,19417.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,Waiters/barmen staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-8.0,0.0
128413,0,0.32248984066207836,0.03997003738104096,Low Risk,157500.0,450000.0,46111.5,Cash loans,Incomplete higher,Single / not married,House / apartment,0,7.0,651512.925,0.0,0.0,5.0,0.2,0.6,0.25,4.0,8.0,0.4090909090909091
198668,0,0.13580101758709046,0.016727422097175208,Low Risk,112500.0,167076.0,13059.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,8.0,902641.5,369175.5,0.0,6.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0
399248,0,0.42796498141466105,0.0645747771009421,Medium Risk,292500.0,1418692.5,56394.0,Cash loans,Secondary / secondary special,Widow,House / apartment,0,7.0,1615731.12,236080.35,0.0,10.0,0.1,0.8,0.0045045045045045045,27.0,27.0,0.009009009009009009
368316,0,0.1831479105146862,0.02090067154391347,Low Risk,94500.0,472500.0,44991.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,15.0,1931174.28,529209.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.2796610169491525,10.666666666666666,37.0,0.11864406779661017
224064,0,0.1546395160104399,0.01827955175281194,Low Risk,540000.0,1473633.0,136498.5,Cash loans,Higher education,Single / not married,House / apartment,Core staff,5.0,3555000.0,0.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.13636363636363635,1.6666666666666667,3.0,0.09090909090909091
332440,0,0.4074479087636515,0.058881729732424164,Medium Risk,202500.0,1408806.0,92587.5,Cash loans,Secondary / secondary special,Married,House / apartment,Managers,4.0,1215180.0,575163.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,0.0
379172,0,0.21817569097400527,0.024628225103800416,Low Risk,144000.0,527373.0,30406.5,Cash loans,Secondary / secondary special,Civil marriage,House / apartment,0,2.0,313159.5,0.0,0.0,21.0,0.3333333333333333,0.47619047619047616,0.0,0.0,-1.0,0.0
179202,0,0.2247775726013574,0.025400059325036414,Low Risk,180000.0,1381113.0,36562.5,Cash loans,Secondary / secondary special,Married,House / apartment,High skill tech staff,3.0,1025776.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339602,0,0.09747937022955402,0.013959264010094183,Low Risk,157500.0,495000.0,24750.0,Revolving loans,Higher education,Married,House / apartment,Managers,11.0,4619745.0,289783.26,0.0,1.0,0.0,1.0,0.0,0.0,-6.0,0.0
307365,0,0.28682237997094007,0.03390081930278802,Low Risk,720000.0,790830.0,57676.5,Cash loans,Higher education,Separated,House / apartment,0,19.0,32823000.0,15048116.595,0.0,15.0,0.3333333333333333,0.3333333333333333,0.024844720496894408,4.25,12.0,0.024844720496894408
224177,0,0.2053209187230434,0.023190420111453728,Low Risk,247500.0,810000.0,41355.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
199976,0,0.26972012674322704,0.031315765871825274,Low Risk,283500.0,675000.0,34465.5,Cash loans,Higher education,Married,House / apartment,Sales staff,2.0,128929.5,0.0,0.0,4.0,0.0,0.75,0.0,0.0,0.0,0.0
179895,0,0.4864475243566541,0.08372285435822262,Medium Risk,67500.0,472500.0,22860.0,Cash loans,Higher education,Married,House / apartment,Sales staff,10.0,1578567.6,645207.66,0.0,4.0,0.0,1.0,0.25,5.777777777777778,17.0,0.3888888888888889
110621,0,0.13861520000274186,0.016950776960315377,Low Risk,157500.0,239850.0,23494.5,Cash loans,Secondary / secondary special,Widow,Municipal apartment,0,6.0,595705.5,0.0,0.0,4.0,0.0,0.5,0.0,0.0,-2.0,0.0
203584,0,0.37211093798960093,0.05016615373902356,Medium Risk,45000.0,183384.0,14616.0,Cash loans,Secondary / secondary special,Married,House / apartment,Core staff,3.0,945000.0,258196.5,0.0,5.0,0.0,0.8,0.102803738317757,1.6363636363636365,4.0,0.0
420994,0,0.6408159712602604,0.160737486397871,High Risk,247500.0,604152.0,29196.0,Cash loans,Secondary / secondary special,Married,House / apartment,Medicine staff,4.0,1827060.885,1425604.5,0.0,17.0,0.17647058823529413,0.47058823529411764,0.03225806451612903,4.0,10.0,0.021505376344086023
155818,0,0.3383308683788977,0.0429881567875063,Low Risk,157500.0,1042560.0,40702.5,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,2.0,126293.4,0.0,0.0,2.0,0.0,0.5,0.0,0.0,-12.0,0.0
313572,0,0.7089598784439544,0.20981130856504185,Very High Risk,121500.0,668304.0,32148.0,Cash loans,Higher education,Married,House / apartment,0,0.0,0.0,0.0,0.0,10.0,0.7,0.3,0.0,0.0,-2.0,0.0
171349,0,0.7680904038667644,0.2606512832077994,Very High Risk,103500.0,284400.0,18643.5,Cash loans,Secondary / secondary special,Single / not married,With parents,Medicine staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,11.8,24.0,0.5333333333333333
204897,0,0.5039480510085508,0.09038790043542709,Medium Risk,180000.0,826398.0,29812.5,Cash loans,Secondary / secondary special,Married,House / apartment,Accountants,11.0,3329365.05,1116431.19,0.0,7.0,0.14285714285714285,0.8571428571428571,0.05454545454545454,18.0,28.0,0.09090909090909091
294867,0,0.1370498824052256,0.01682618218396401,Low Risk,112500.0,792346.5,26316.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0
401026,0,0.11807016113793103,0.015385264414398208,Low Risk,135000.0,382500.0,19125.0,Revolving loans,Higher education,Married,House / apartment,Core staff,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-4.0,0.0
169113,0,0.5327956788566425,0.1024209626153137,High Risk,180000.0,269550.0,21294.0,Cash loans,Secondary / secondary special,Widow,House / apartment,Laborers,4.0,732735.0,47173.5,0.0,12.0,0.3333333333333333,0.3333333333333333,0.3472222222222222,12.64,35.0,0.4166666666666667
448986,0,0.13895285773686983,0.016977772198996155,Low Risk,81000.0,132444.0,13032.0,Cash loans,Secondary / secondary special,Single / not married,Municipal apartment,Sales staff,9.0,861501.735,177516.0,0.0,3.0,0.0,1.0,0.1111111111111111,3.3333333333333335,8.0,0.07407407407407407
410152,0,0.16826050050808045,0.019489005848050318,Low Risk,225000.0,1546020.0,44437.5,Cash loans,Secondary / secondary special,Married,House / apartment,Drivers,4.0,1881486.0,1584691.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169558,0,0.24125257957328206,0.02743031517504308,Low Risk,225000.0,900000.0,29034.0,Cash loans,Higher education,Civil marriage,With parents,Laborers,13.0,7796128.5,2415528.0,0.0,3.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
121760,0,0.1653796475970232,0.019226831781653415,Low Risk,180000.0,337500.0,16875.0,Revolving loans,Higher education,Civil marriage,House / apartment,Accountants,7.0,2580869.52,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
356707,0,0.20703111971069363,0.02337687351424651,Low Risk,225000.0,584775.0,55521.0,Cash loans,Secondary / secondary special,Married,House / apartment,0,15.0,2484354.915,0.0,0.0,12.0,0.0,0.75,0.02702702702702703,1.5,2.0,0.02702702702702703
236923,0,0.1286833610215817,0.01617534320959942,Low Risk,121500.0,601474.5,27999.0,Cash loans,Secondary / secondary special,Married,House / apartment,Laborers,5.0,2191176.0,559543.5,0.0,2.0,0.0,1.0,0.0,0.0,-2.0,0.0
